Citation/Document Number,Type,Relation
"Amin et al., Safety and Efficacy of Nivolumab in Combination with Sunitinib or Pazopanib in Advanced or Metastatic Renal Cell Carcinoma: the CheckMate 016 Study, Journal of Immuno Therapy of Cancer, 6:109, pp. 1-12 (published online Oct. 22, 2018).","NPL","Study NPL"
"Anonymous, Clinical Development Success Rates 2006-2015, Biotechnology Innovation Organization, Biomedtracker, 28 pp. (2016).","NPL","Study NPL"
"Anonymous, Equivalent Surface Area Dosage Conversion Factors, available from ncifrederick.cancer.gov/lasp/acuc/frederick/Media/Documents/ACUC42.pdf (2007).","NPL","Study NPL"
"Approval label of Axitinib by the FDA from Jan. 2012.","NPL","Study NPL"
"Atkins et al., Axitinib in Combination with Pembrolizumab in Patients with Advanced Renal Cell Carcinoma, presented at the European Society of Medical Oncology (ESM), , pp. 266-295, Oct. 7-11, 2016, Copenhagen Denmark.","NPL","Study NPL"
"Atkins et al., Axitinib in Combination with Pembrolizumab in Patients (pts) with Advanced Renal Cell Carcinoma (aRCC): Preliminary Safety and Efficacy Results, Annals of Oncology, 27(Suppl.6):vi266-vi295 (2016).","NPL","Study NPL"
"Atkins et al., Axitinib in Combination with Pembrolizumab in Patients with Advanced Renal Cell Cancer: a Non-Randomised, Open-Label, Dose-Finding, and Dose-Expansion Phase 1b Trial, The Lancet Oncology, 19(3):405-415 (2018).","NPL","Study NPL"
"Bai et al., A Guide to Rational Dosing of Monoclonal Antibodies, Clin. Pharmacokinet., 51(2):119-135 (2012).","NPL","Study NPL"
"Bailey et al., Immune Checkpoint Inhibitors as Novel Targets for Renal Cell Carcinoma Therapeutics, The Cancer Journal, 19(4):348-352 (2013).","NPL","Study NPL"
"BJUI International, 114(Suppl.4):1-20 (2014).","NPL","Study NPL"
"CAS Lambrolizumab, Registry No. 1374853-91-4 (entered STN May 31, 2012).","NPL","Study NPL"
"Choueiri et al., Trial in Progress: Phase 1b Dose-Finding Study of Axitinib Plus Pembrolizumab for First-Line Treatment of Advanced Renal Cell Carcinoma (RCC), BJU International, 114(Supp. 4):4-5 (2014).","NPL","Study NPL"
"Chowdhury et al., A phase I/II study to assess the safety and efficacy of pazopanib (PAZ) and pembrolizumab (PEM) in patients (pts) with advanced renal cell carcinoma (aRCC), Journal of Clinical Oncology, 35(15), supplement p. 4506 (2017).","NPL","Study NPL"
"Clinical Trial NCT01295827, Study of MK-3475 in Participants with Progressive Locally Advanced or Metastatic Carcinoma, Melanoma, or Non-Small Cell Lung Carcinoma (P07990/MK-3475-001), latest version submitted Nov. 22, 2019.","NPL","Study NPL"
"Clinical Trial NCT01472081, Nivolumab (BMS-936558; MDX-1106) in Combination with Sunitinib, Pazopanib, or Ipilimumab in Subjects with Metastatic Renal Cell Carcinoma (RCC) (CheckMate 016) (5 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT01472081 submitted Jun. 12, 2019).","NPL","Study NPL"
"Clinical Trial NCT01472081, Nivolumab (BMS-936558; MDX-1106) in Combination with Sunitinib, Pazopanib, or Ipilimumab in Subjects with Metastatic Renal Cell Carcinoma (RCC) (CheckMate 016) (12 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT01472081 submitted Jun. 12, 2019).","NPL","Study NPL"
"Clinical Trial NCT01472081, Nivolumab (BMS-936558; MDX-1106) in Combination with Sunitinib, Pazopanib, or Ipilimumab in Subjects with Metastatic Renal Cell Carcinoma (RCC) (CheckMate016), last submitted Nov. 30, 2021; available at ClinicalTrials.gov/ct2/history/NCT01472081.","NPL","Study NPL"
"Clinical Trial NCT01704287, Study of MK-3475 Versus Chemotherapy in Participants with Advanced Melanoma, latest version submitted Apr. 29, 2020.","NPL","Study NPL"
"Clinical Trial NCT01984242, A Study of Atezolizumab (an Engineered Anti-Programmed Death-Ligand 1 [PD-L1] Antibody) as Monotherapy or in Combination with Bevacizumab (AvastinR) Compared to Sunitinib (SutentR) in Participants with Untreated Advanced Renal Cell Carcinoma (IMmotion150) (5 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT01984242 submitted Jun. 12, 2019).","NPL","Study NPL"
"Clinical Trial NCT02014636, A phase I/II study to assess the safety and efficacy of pazopanib and MK 3475 in subjects with advanced renal cell carcinoma, last submitted Feb. 28, 2020; available at ClinicalTrials.gov/ct2/history/NCT02014636.","NPL","Study NPL"
"Clinical Trial NCT02014636, Safety and Efficacy Study of Pazopanib and MK 3475 in Advanced Renal Cell Carcinoma (RCC; KEYNOTE-018), last update posted Mar. 3, 2020; available at ClinicalTrials.gov/ct2/show/NCT02014636.","NPL","Study NPL"
"Clinical Trial NCT02036502, A study of Pembrolizumab (MK-3475) in Combination with Standard of Care Treatments in Participants with Multiple Myeloma (MK-3475-023/KEYNOTE-023) (5 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT02036502 submitted Apr. 24, 2018).","NPL","Study NPL"
"Clinical Trial NCT02036502, A study of Pembrolizumab (MK-3475) in Combination with Standard of Care Treatments in Participants with Multiple Myeloma (MK-3475-023/KEYNOTE-023) (11 pp) (Study record version available online at ClinicalTrials.gov archive (submitted Apr. 24, 2018).","NPL","Study NPL"
"Clinical Trial NCT02036502, Study of Pembrolizumab (MK-3475) in Combination with Lenalidomide and Dexamethasone in Participants with Multiple Myeloma (MK-3475-023/KEYNOTE-023) as of Jan. 15, 2015.","NPL","Study NPL"
"Clinical Trial NCT02039674, A Study of Pembrolizumab (MK-3475) in Combination with Chemotherapy or Immunotherapy in Participants with Non-Small Cell Lung Cancer (MK-3475-021/KEYNOTE-021) (5 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT02039674 submitted Jun. 12, 2019).","NPL","Study NPL"
"Clinical Trial NCT02039674, A Study of Pembrolizumab (MK-3475) in Combination with Chemotherapy or Immunotherapy in Participants with Non-Small Cell Lung Cancer (MK-3475-021/KEYNOTE-021), (6 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT02039674 submitted Jan. 11, 2019).","NPL","Study NPL"
"Clinical Trial NCT02133742, A Dose Finding Study to Evaluate Safety, Drug Interaction, Tumor Markers of Axitinib in Combination with MK-3475 in Adult Patients with Previously Untreated Advanced Renal Cell Cancer (8 pages) (Study record version available online at clinicaltrials.gov/ct2/history/NCT02133742 submitted Jun. 20, 2019).","NPL","Study NPL"
"Clinical Trial NCT02133742, A Dose Finding Study to Evaluate Safety, Drug Interaction, Tumor Markers of Axitinib in Combination with MK-3475 in Adult Patients with Previously Untreated Advanced Renal Cell Cancer (1 p) (Study record version available online at clinicaltrials.gov/ct2/history/NCT02133742 submitted Jun. 20, 2019).","NPL","Study NPL"
"Clinical Trial NCT02133742, A dose finding study to evaluate safety, drug interaction, tumor markers of axitinib in combination with MK-3475 in adult patients with previously untreated advanced renal cell cancer, (first posted online May 8, 2014), submitted Jun. 20, 2019.","NPL","Study NPL"
"Clinical Trial NCT02133742, A Dose Finding Study to Evaluate Safety, Drug Interaction, Tumor Markers of Axitinib in Combination with MK-3475 in Adult Patients with Previously Untreated Advanced Renal Cell Cancer, latest version Jul. 26, 2021.","NPL","Study NPL"
"Clinical Trial NCT02133742, A Dose Finding Study to Evaluate Safety, Drug Interaction, Tumor Markers of Axitinib in Combination with MK-3475 in Adult Patients with Previously Untreated Advanced Renal Cell Cancer, last update posted Jul. 28, 2021.","NPL","Study NPL"
"Clinical Trial NCT02133742, A dose finding study to evaluate safety, drug interaction, tumor markers of Axitinib in combination with MK-3475 in adult patients with previously untreated advanced renal cell cancer, last submitted Jul. 26, 2021; available at ClinicalTrials.gov/ct2/history/NCT02133742.","NPL","Study NPL"
"Clinical Trial NCT02331368, Phase 2 Multi-Center Study of Anti-PD-1 during Lymphopenic State after HDT/ASCT for Multiple Myeloma (4 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT02331368 submitted Jul. 2, 2018).","NPL","Study NPL"
"Clinical Trial NTC02014636, Safety and Efficacy Study of Pazopanib and MK 3475 in Advanced Renal Cell Carcinoma (RCC; KEYNOTE-018) (6 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT02014636 submitted Apr. 26, 2019).","NPL","Study NPL"
"Clinical Trials.gov: NCT02014636 A phase I/II study to assess the safety and efficacy of pazopanib and MK 3475 in subjects with advanced renal cell carcinoma. The document was first posted online in Dec. 2013. Retrieved from Clinical Trials.gov archive.","NPL","Study NPL"
"Clinical Trials: NCT02014636, A Phase I/II Study to Assess the Safety and Efficacy of Pazopanib and MK 34 75 in Subjects With Advanced Renal Cell Carcinoma, Clinical Trials.gov (Jan. 24, 2014), pp. 1-11. Retrieved on Mar. 31, 2015 from clinicaltrials.gov/archive/NCT02014636/2014 01 24 (11 pages).","NPL","Study NPL"
"Clinical Trials: NCT02133742, A Phase 1 B, Open Label, Dose Finding Study to Evaluate Safety, Pharmacokinetics and Pharmacodynamics Of Axitinib (AG-013736) in Combination with MK-34 75 in Patients with Advanced Renal Cell Cancer, ClinicalTrials.gov archive (May 7, 2014), Retrieved on Mar. 30, 2015 from clinicaltrials.gov/archive/NCT 02133742/2014 05 07 (3 pages).","NPL","Study NPL"
"Clinical Trials: NCT02179918, A Phase 1 Study of the 4-1B Agonist PF-05082566 in Combination with the PD-1 Inhibitor MK-3475 in Patients with Advanced Solid Tumors, Clinical Trials.gov (Jul. 1, 2014), pp. 1-6. Retrieved from the URL: clinicaltrials.gov/archive/NCT02179918/2014 07 01 (6 pages).","NPL","Study NPL"
"Czarnecka et al., The Activity of Tyrosine Kinase Inhibitors on Clear Cell Renal Cell Carcinoma Tumor Initiating Cells in Hypoxic Microenvironment, BJUI Supplements, The 11th International Kidney Cancer Symposium Annual Meeting Proceedings, 110(Suppl.2):1-20 (2012).","NPL","Study NPL"
"Dolgin, Cancer's True Breakthroughs, Nature Medicine, 19(6):660-663 (2013).","NPL","Study NPL"
"Doloff et al., VEGF Receptor Inhibitors Block the Ability of Metronomically Dosed Cyclophosphamide to Activate Innate Immunity-Induced Tumor Regression, Cancer Res., 72(5):1103-1115 (2012).","NPL","Study NPL"
"Domblides et al., Emerging Antiangiogenics for Renal Cancer, Expert Opinion on Emerging Drugs, 18(4):495-511 (2013).","NPL","Study NPL"
"Dong et al., Tumor-associated B7-H1 promotes T-cell apoptosis: a potential mechanism of immune evasion, Nature Medicine, 8(8):793-800 (2002).","NPL","Study NPL"
"Dorff et al., Novel Tyrosine Kinase Inhibitors for Renal Cell Carcinoma, Expert Rev. Clin. Pharmacol., 7(1):67-73 (2014).","NPL","Study NPL"
"Drabkin, Pazopanib and Anti-VEGF Therapy, Open Access J. Urol., 12(2):35-40 (2010).","NPL","Study NPL"
"Duraiswamy et al., Therapeutic PD-1 pathway blockade augments with other modalities of immunotherapy T-cell function to prevent immune decline in ovarian cancer, Cancer Research, 73(23):6900-6912 (2013).","NPL","Study NPL"
"Escudier et al., Axitinib for the Management of Metastatic Renal Cell Carcinoma, Drugs in R&D, 11(2):113-126 (2011).","NPL","Study NPL"
"Escudier et al., Optimal Management of Metastatic Renal Cell Carcinoma: Current Status, Drugs, 73:427-438 (2013).","NPL","Study NPL"
"European Patent Office Decision of the Opposition Division Revoking the European Patent 3102605, dated Jul. 29, 2021.","NPL","Study NPL"
"European Search Report completed Mar. 12, 2019, issued in EP Application No. 18205542.","NPL","Study NPL"
"Extended European Search Report completed Feb. 9, 2022, issued in EP Application No. 21187795.6.","NPL","Study NPL"
"FDA-Approved Patient Labeling for INLYTA, reference ID:3078397 (Jan. 2012).","NPL","Study NPL"
"Friedman et al. (eds), Fundamentals of Clinical Trials, 4th ed., Springer (New York), pp. 21-27 (2010).","NPL","Study NPL"
"Furlow, Pazopanib Is Not Safe for Patients With RCC Conference I American Society of Clinical Oncology Annual Meeting: Renal Cell Carcinoma (Jun. 7, 2017).","NPL","Study NPL"
"Furlow, Pembrolizumab Plus Pazopanib Is Not Safe for Patients With RCC, American Society of Clinical Oncology Annual Meeting: Renal Cell Carcinoma, 2 pp. (Jun. 7, 2017).","NPL","Study NPL"
"Gao et al., Overexpression of PD-L1 significantly associates with tumor aggressiveness and postoperative recurrence in human hepatocellular carcinoma, Clinical Cancer Research, 15(3):971-979 (2009).","NPL","Study NPL"
"Garon et al., Abstract A20: MK-3475 Monotherapy for Previously Treated Non-Small Cell Lung Cancer (NSCLC): Preliminary Safety and Clinical Activity, Proceedings of the AACR-IASLC Joint Conference on Molecular Origins of Lung Cancer, Jan. 6-9, 2014, San Diego, CA, Philadelphia, PA; AACR; Clin Cancer Res, 20(2Suppl):Abstract nr A20 (2014).","NPL","Study NPL"
"Garon et al., Antitumor Activity of Pembrolizumab (PEMBRO; MK-3475) and Correlation with Programmed Death Ligand 1 (PD-L1) Expression in a Pooled Analysis of Patients (PTS) with Advanced Non-Small Cell Lung Carcinoma (NSCLC), Annals of Oncology, 25(Suppl.5):v1-v41 (2014).","NPL","Study NPL"
"Ghebeh et al., FOXP3+ Tregs and B7-H1+/PD-1+ T lymphocytes co-infiltrate the tumor tissues of high-risk breast cancer patients: Implication for immunotherapy, BMC Cancer, 8:57 (12 pages) (2008).","NPL","Study NPL"
"Ghebeh et al., The B7-H1 (PD-L1) T lymphocyte-inhibitory molecule is expressed in breast cancer patients with infiltrating ductal carcinoma: correlation with important high-risk prognostic factors, Neoplasia, 8(3):190-198 (2006).","NPL","Study NPL"
"Gross-Goupil et al., Axitinib: A Review of its Safety and Efficacy in the Treatment of Adults with Advanced Renal Cell Carcinoma, Clinical Medicine Insights: Oncology, 7:269-277 (2013).","NPL","Study NPL"
"Hamanishi et al., Programmed cell death 1 ligand 1 and tumor-infiltrating CD8+ T lymphocytes are prognostic factors of human ovarian cancer, PNAS, 104(9):3360-3365 (2007).","NPL","Study NPL"
"Hamid et al., Safety and Tumor Responses with Lambrolizumab (Anti-PD-1) in Melanoma, New England Journal of Medicine, 369(2):134-144 (2013).","NPL","Study NPL"
"Hamid et al., Safety and Tumor Responses with Lambrolizumab (Anti-PD-1) in Melanoma, N. Engl. J. Med., vol. 369(2): pp. 134-144. Published on Jun. 2, 2013.","NPL","Study NPL"
"Harshman et al., PD-1 Blockade in Renal Cell Carcinoma: To Equilibrium and Beyond, Cancer Immunol. Res., 2(12):1132-1141 (2014), American Association for Cancer Research, Inc. (publisher), Philadelphia, PA.","NPL","Study NPL"
"Heine et al., The VEGF-Receptor Inhibitor Axitinib Impairs Dendritic Cell Phenotype and Function, PLOS One, 10(6):e0128897, pp. 1-13 (2015).","NPL","Study NPL"
"Highlights of Prescribing Information for FDA-Approved Drug Nexavar (sorafenib) tablets, reference ID:4585765 (Jan. 2005), 30 pages.","NPL","Study NPL"
"Highlights of Prescribing Information for FDA-Approved Drug Sutent (sunitinib malate) capsules, reference ID:36758965 (Jan. 2006), 31 pages.","NPL","Study NPL"
"Highlights of Prescribing Information for FDA-Approved Drug Votrient (pazopanib) tablets, reference ID:3122369 (Jan. 2009), 32 pages.","NPL","Study NPL"
"Hino et al., Tumor cell expression of programmed cell death-1 ligand 1 is a prognostic factor for malignant melanoma, Cancer, 116(7):1757-1766 (2010).","NPL","Study NPL"
"Hu-Lowe et al., Nonclinical antiangiogenesis and antitumor activities of axitinib (AG-013736), an oral, potent, and selective inhibitor of vascular endothelial growth factor receptor tyrosine kinases 1, 2, 3, Clinical Cancer Research, 14(22): 7272-7283 (2008).","NPL","Study NPL"
"Hutson et al., Axitinib Versus Sorafenib as First-Line Therapy in Patients with Metastatic Renal-Cell Carcinoma: A Randomised Open-Label Phase 3 Trial, Lancet Oncology, 14(13):1287-1294 (2013).","NPL","Study NPL"
"Hutson et al., Axitinib Versus Sorafenib as First-Line Metastatic Renal Cell Carcinoma: Overall Survival From a Randomized Phase III Trial, Clinical Genitourinary Cancer, 15(1), pp. 72-76 (Feb. 2017) DOI: http://dx.doi.org/10.1016/j.clgc.2016.05.008.","NPL","Study NPL"
"Inman et al., PD-L1 (B7-H1) expression by urothelial carcinoma of the bladder and BCG- induced granulomata: associations with localized stage progression, Cancer, 109(8):14991505 (2007).","NPL","Study NPL"
