Citation/Document Number,Type,Relation
"<othercit>Matsui et al., Mechanism of antitumor activity of E7080, a selective VEGFR and FGFR tyrosine kinase inhibitor (TKI), in combination with selective mutant BRAF inhibition, J. Clin. Oncol., May 20, 2011, 29(15), Suppl., Asco Meeting Abstracts, Part 1, Abstract No. 8567, 2 pages.</othercit>","NPL","Study NPL"
"<othercit>Matsui et al., Quantitative analysis of the profile of tumor vessels may be useful as predictive biomarkers for E7080, Abstract #4631, 98th AACR annual meeting, Los Angeles, CA, (Apr. 14-18, 2007).</othercit>","NPL","Study NPL"
"<othercit>Matsui et al., VEGFRs inhibitor E7080 inhibits lymph node metastasis of human breast carcinoma, by preventing murine lymphatic endothelial cells from lymphangiogenesis, Abstract #PD12-8, 18th EORTC-NCI-AACR Symposium on Molecular Targets and Cancer Therapeutics, Prague, Czech Republic (Nov. 7-10, 2006).</othercit>","NPL","Study NPL"
"<othercit>Matsui, Extracellular matrix of linitis plastica as a possible new therapeutic target, Surgical Treatment, Sep. 2003, 89(3):301-306 (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Matsushima et al., Preparation of pyridine and pyrimidine derivatives as inhibitors of hepatocyte growth factor receptor (HGFR), Hcaplus, 2005, 977021.</othercit>","NPL","Study NPL"
"<othercit>McCarty et al., ZD6474, a vascular endothelial growth factor receptor tyrosine kinase inhibitor with additional activity against epidermal growth factor receptor tyrosine kinase, inhibits orthotopic growth and angiogenesis of gastric cancer, Mol. Cancer Ther., 3(9):1041-1048 (2004).</othercit>","NPL","Study NPL"
"<othercit>McCulloch et al., Astragalus-based Chinese herbs and platinum-based chemotherapy for advanced non-small-cell lung cancer: meta-analysis of randomized trials, J. Clin. Oncol., 24(3):419-430 (2006).</othercit>","NPL","Study NPL"
"<othercit>Meltzer, The Pharmacological Basis for the Treatment of Perennial Allergic Rhinitis and Non-Allergic Rhinitis with Topical Corticosteroids, Allergy, 52:33-40 (1997).</othercit>","NPL","Study NPL"
"<othercit>Mendel et al., In vivo antitumor activity of SU11248, a novel tyrosine kinase inhibitor targeting vascular endothelial growth factor and platelet-derived growth factor receptors: determination of a pharmacokinetic/pharmacodynamic relationship, Clin. Cancer Res., 9:327-337 (2003).</othercit>","NPL","Study NPL"
"<othercit>Metcalfe et al., Lineage Commitment in the Progeny of Murine Hematopoietic Preprogenitor Cells: Influence of Thrombopoietin and Interleukin 5, Proc. Nat'l Acad. Sci. USA, 95:6408-6412 (1998).</othercit>","NPL","Study NPL"
"<othercit>Metcalfe et al., Mast cells, Physiol. Rev., 77(4):1033-1079 (1997).</othercit>","NPL","Study NPL"
"<othercit>Metcalfe, Classification and Diagnosis of Mastocytosis: Current Status, J. Invest. Dermatol., 96:2S-4S (1991).</othercit>","NPL","Study NPL"
"<othercit>Mexican Notice of Allowance in Application No. MX/a/2012/014776, dated Mar. 18, 2015, 3 pages, with English translation.</othercit>","NPL","Study NPL"
"<othercit>Mexican Notice of Allowance in Application No. MX/a/2013/009931, dated Jun. 29, 2015, 3 pages, with English translation.</othercit>","NPL","Study NPL"
"<othercit>Mexican Office Action in Application No. MX/a/2010/008187, dated Aug. 21, 2013, 6 pages (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Mexican Office Action in Application No. MX/a/2012/014776, dated Mar. 18, 2015, 3 pages, with English translation.</othercit>","NPL","Study NPL"
"<othercit>Mexican Office Action in Application No. MX/a/2013/009931, dated Apr. 9, 2015, 3 pages, with English translation.</othercit>","NPL","Study NPL"
"<othercit>Mexican Office Action in Application No. MX/a/2014/010594, dated Oct. 13, 2015, 8 pages, with English translation.</othercit>","NPL","Study NPL"
"<othercit>Mexican Submission Documents in Application No. MX/a/2014/010594, dated Oct. 8, 2015, 10 pages, with English translation.</othercit>","NPL","Study NPL"
"<othercit>Mexican Submission Documents in Application No. MX/a/2014/010594, dated Sep. 24, 2015, 2 pages, with English translation.</othercit>","NPL","Study NPL"
"<othercit>Mototsugu, mTOR inhibitors, Nippohn Rinsho, Jun. 2010, 68(6):1067-1072 (with English abstract).</othercit>","NPL","Study NPL"
"<othercit>Micke et al., Characterization of c-kit expression in small cell lung cancer: prognostic and therapeutic implications, Clin. Cancer Res., 9:188-194 (2003).</othercit>","NPL","Study NPL"
"<othercit>Miknis et al., AARY-334543, A potent, orally active small molecule inhibitor of EGFR and ErbB-2, Am. Assoc. Cancer Res. Abstract 3399, 2005, 2 pages.</othercit>","NPL","Study NPL"
"<othercit>Miller et al., Genomic amplification of MET with boundaries within fragile site FRA7G and upregulation of MET pathways in esophageal adenocarcinoma, Oncogene, 2005, 25(3):409-418.</othercit>","NPL","Study NPL"
"<othercit>Miller et al., Paclitaxel plus bevacizumab versus paclitaxel alone for metastatic breast cancer, N. Engl. J. Med., 357(26):2666-2676 (2007).</othercit>","NPL","Study NPL"
"<othercit>Millstein and Cuello, Hybrid hybridomas and their use in immunohistochemistry, Nature 305: 537-9, 1983.</othercit>","NPL","Study NPL"
"<othercit>Mitchell et al, The influence of additives on the cloud point, disintegration and dissolution of hydroxypropylmethylcellulose gels and matrix tablets, International iJurnal of Pharmaceutics, 1990, vol. 66, No. 1/3, pp. 233-242.</othercit>","NPL","Study NPL"
"<othercit>Miyauchi et al., Two Germline Missense Mutations of Co dons 804 and 806 of the RET proto-; oncogene in the Same 15 Allele in a Patient with Multiple Endocrine Neoplasia Type 2B without; Codon 915 Mutation, Japanese Journal of Cancer Research, 90, 1-5, (1999).</othercit>","NPL","Study NPL"
"<othercit>Miyazaki et al., Synthesis, Structure and Biological Activity Relationship of E7080 and its Derivatives as Novel and Potent Antiangiogenic Protein Tyrosine Kinase Inhibitors Including the VEGF Receptors, FGFR1 Receptor and PDGF Receptor, AIMECS03, Kyoto, Japan (Oct. 14-17, 2003).</othercit>","NPL","Study NPL"
"<othercit>Mohammadi et al., Crystal structure of an angiogenesis inhibitor bound to the FGF receptor tyrosine kinase domain, EMBO J., 17, 5896-5904, 1998.</othercit>","NPL","Study NPL"
"<othercit>Molina et al., A phase 1b clinical trial of the multitargeted tyrosine kinase inhibitor lenvatinib (E7080) in combination with everolimus for treatment of metastatic renal cell carcinoma; (RCC), Cancer Chemotherapy and Pharmacology, Jan. 2014, vol. 73, No. 1, p. 181-p. 189.</othercit>","NPL","Study NPL"
"<othercit>Mologni et al., Inhibition of RET tyrosine kinase by SU5416, J. Mol. Endocrinol., 37(2):199-212 (2006).</othercit>","NPL","Study NPL"
"<othercit>Montalbetti and Falque, Tetrahedron report No. 740: Amide bond formation and peptide coupling, Tetrahedron, 2005, 61:10827-10852.</othercit>","NPL","Study NPL"
"<othercit>Morgan et al., Dynamic contrast-enhanced magnetic resonance imaging as a biomarker for the pharmacological response of PTK787/ZK 222584, an inhibitor of the vascular endothelial growth factor receptor tyrosine kinases, in patients with advanced colorectal cancer and liver metastases: results from two phase I studies, J. Clin. Oncol., 21(21):3955-3964 (2003).</othercit>","NPL","Study NPL"
"<othercit>Morikawa et al., Angiogenesis and Pericytes, The Cell, 37(4):164-168 (2005) (English translation).</othercit>","NPL","Study NPL"
"<othercit>Morris et al., An Integrated Approach to the Selection of optimal Salt Form for a New Drug Candidate, International Journal of Pharmaceutics, I05:209-217 (1994) (XP023724810).</othercit>","NPL","Study NPL"
"<othercit>Motzer et al., Investigation of novel circulating proteins, germ line single nucleotide polymorphisms, and molecular tumor markers as potential efficacy biomarkers of first-line sunitinib therapy for advanceed renal cell carcinoma, Cancer Chemotherapy and Pharmacology, Aug. 7, 2014, vol. 74 No. 4, p. 739-p. 750.</othercit>","NPL","Study NPL"
"<othercit>Motzer et al., Lenvatinib, everolimus, and the combination in patients with metastatic renal cell carcinoma: a randomised, phase 2, open-label, multicentre trial, Lancet Oncol., (2015), 11(16):1473-1482.</othercit>","NPL","Study NPL"
"<othercit>Motzer et al., Randomized phase 2 three-arm trial of lenvatinib (LEN), everolimus (EVE), and LEN+EVE in patients (pts) with metastatic renal cell carcinoma (mRCC), Oral presentation at ASCO Annual Meetingm, Chicago, May 29-Jun. 2, 2015.</othercit>","NPL","Study NPL"
"<othercit>Motzer et al., Randomized phase II, three-arm trial of lenvatinib (LEN), everolimus (EVE), and LEN+EVE in patients pts) with metastatic renal cell carcinoma (mRCC), Journal of Clinical Oncology, May 20, 2015, vol. 33, Issue 15S, p. 248.</othercit>","NPL","Study NPL"
"<othercit>Myers et al., The Preparation and SAR of 4-(Anilino), 4-(Phenoxy), and 4-(Thiophenoxy)-Quinazolines: Inhibitors of p56lck and EGF-R Tyrosine Kinase Activity, Bioorgan. &amp; Med. Chem. Letters, 7:417-420 (1997).</othercit>","NPL","Study NPL"
"<othercit>Naclerio et al., Rhinitis and Inhalant Allergens, JAMA, 278(22):1842-1848 (1997).</othercit>","NPL","Study NPL"
"<othercit>Nagata et al., Elevated Expression of the Proto-Oncogene c-kit in Patients with Mastocytosis, Leukemia, 12:175-181 (1998).</othercit>","NPL","Study NPL"
"<othercit>Nakagawa et al., E7050: A dual c-MET and VEGFR-2 tyrosine kinase inhibitor promotes tumor regression and prolongs survival in mouse xengraft models, Cancer Sci., Jan. 2010, 101(1):210-215.</othercit>","NPL","Study NPL"
"<othercit>Nakagawa, Takayuki et al., Lenvatinib in combination with golvatinib overcomes hepatocyte growth factor pathway-induced resistance to vascular endothelial growth factor receptor inhibitor, Cancer Science, Jun. 2014, vol. 105, No. 6, p. 723-p. 730.</othercit>","NPL","Study NPL"
"<othercit>Nakamura et al., In Vitro selectivity and potency of KRN951, a novel inhibitor of VEGF receptor tyrosine kinases, Cancer Research, cited Jul. 13, 2016, 2 pages.</othercit>","NPL","Study NPL"
"<othercit>Nakamura et al., KRN633: A Selective inhibitor of vascular endothelial growth factor receptor-2; tyrosine kinase that suppresses tumor angiogenesis and growth, Molecular Cancer Therapeutics., 2004, 3:1639-49.</othercit>","NPL","Study NPL"
"<othercit>Nakamura et al., E7080 (ER-203492-00), a Novel VEGF Receptor Tyrosine Kinase Inhibitor-II. Effects on Growth of Human Tumor Xenografts and Life Span of Mice in Colon 38 Orthotopic Transplantation Model, Abstract #52, AACR, Toronto, Canada (Apr. 5-9, 2003).</othercit>","NPL","Study NPL"
"<othercit>Nakamura et al., In vitro selectivity and potency of KRN951, a novel inhibitor of VEGF receptor tyrosine kinases, Proceedings of the American Association for Cancer Research, 45, 594, (Abstract 2571), 2004, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Nakanishi, Molecular diversity of glutamate receptors and implications for brain function, Science, 1992, pp. 597-603.</othercit>","NPL","Study NPL"
"<othercit>Nakata et al., Fusion of a Novel Gene, ELKS, to RET Due to Translocation t(1 0; 12) (q11; p13) in; a Papillary Thyroid Carcinoma, Genes Chromosomes Cancer, 25: 97-103 (1999).</othercit>","NPL","Study NPL"
"<othercit>Nakazawa et al., Multitargeting strategy using lenvatinib and golvatinib: Maximizing anti-angiogenesis activity in a preclinical cancer model, Cancer Science, Feb. 2015, vol. 106, No. 2, p. 201-p. 207.</othercit>","NPL","Study NPL"
"<othercit>Nakazawa et al., Maximizing the efficacy of anti-angiogenesis cancer therapy: A multi-targeting strategy by tyrosine kinase inhibitors, AACR Annual Meeting 2014, Presentation Abstract and Poster, Apr. 5-9, 2014, 2 pages.</othercit>","NPL","Study NPL"
"<othercit>Nakazawa, Combination strategy of lenvatinib: Maximizing its anti-angiogenesis efficacy, Tsukuba Res Laboratory, Eisai Co., Ltd., Ibaraki, Japan, Jun. 27, 2014, 10 pages.</othercit>","NPL","Study NPL"
"<othercit>Naran eta I., Inhibition of HGF/MET as therapy for malignancy, Expert Opin. Ther. Targets, 2009, p. 569-581.</othercit>","NPL","Study NPL"
"<othercit>Naruse et al., Antitumor activity of the selective epidermal growth factor receptor-tyrosine kinase inhibitor (EGFR-TKI) Iressa (ZD1839) in an EGFR-expressing multidrug-resistant cell line in vitro and in vivo, Int. J. Cancer, 98:310-315 (2002).</othercit>","NPL","Study NPL"
"<othercit>Naski et al., Graded activation of fibroblast growth factor receptor 3 by mutations causing achondroplasia and thanatophoric dysplasia, Nat. Genet., 13:233-237 (1996).</othercit>","NPL","Study NPL"
"<othercit>Natali et al., Breast Cancer is Associated with Loss of the c-kit Oncogene Product, Int. J. Cancer, 52:713-717 (1992).</othercit>","NPL","Study NPL"
"<othercit>NCBI GenBank Accession No. NM_000222, Coffey et al. (Feb. 11, 2008).</othercit>","NPL","Study NPL"
"<othercit>Neidle, Cancer Drug Design and Discovery Elsevier/Academic Press, 2008, pp. 427-431.</othercit>","NPL","Study NPL"
"<othercit>Nicolaus, Symbiotic Approach to Drug Design, Decision Making Drug Res., Jan. 1983, 173-186.</othercit>","NPL","Study NPL"
"<othercit>Nishikawa et al., Cys611Ser mutation in RET proto-oncogene in a kindred with medullary thryroid; carcinoma and Hirschsprung's disease, European Journal of Human Genetics, 11,364-368 (2003).</othercit>","NPL","Study NPL"
"<othercit>Nishio et al, Phase 1 study of lenvatinib combined with carboplatin and paclitaxel in patients with non-small-cell lung cancer, British Journal of Cancer, 2013, 109:538-544.</othercit>","NPL","Study NPL"
"<othercit>Nocka et al., Expression of c-kit gene products in known cellular targets of W mutations in normal and W mutant mice-evidence for an impaired c-kit kinase in mutant mice, Cold Spring Harbor Laboratory Press, 3:816-826 (1989) (XP002522472).</othercit>","NPL","Study NPL"
"<othercit>Noriyuki et al., Anti-tumor effect of E7080, a novel angiogenesis inhibitor, Database BIOSIS [Online] Biosciences Information Service, Philadelphia, PA, US: Database accession No. PREV200800475929, Aug. 2008, XP002677323.</othercit>","NPL","Study NPL"
"<othercit>Norwegian Office Action in Application No. 20063383, dated Apr. 15, 2015, 2 pages, with English translation.</othercit>","NPL","Study NPL"
"<othercit>Norwegian Submission Documents in Application No. 20063383, dated Jun. 19, 2015, 8 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Acceptance dated Aug. 10, 2004 for ZA Patent App. No. 2003/3567.</othercit>","NPL","Study NPL"
"<othercit>Notice of Acceptance dated Aug. 3, 2006 for AU Application No. 2001295986.</othercit>","NPL","Study NPL"
"<othercit>Notice of Acceptance dated May 13, 2008 for AU Application No. 2006236039.</othercit>","NPL","Study NPL"
"<othercit>Notice of Acceptance for AU Application No. 2009210098, dated Jun. 4, 2013, 3 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Acceptance in AU Application No. 2005217325, dated Nov. 20, 2007, 3 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Acceptance in AU Application No. 2005217328, dated Sep. 24, 2007, 3 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Acceptance in AU Application No. 2006282456, dated Aug. 17, 2009, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Notice of Acceptance in AU Application No. 2007288793, dated Apr. 10, 2012, 3 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Acceptance in AU Application No. 2007289787, dated Mar. 16, 2012, 3 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Acceptance in DB Application No. 60/2005, dated Nov. 16, 2006, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Notice of Acceptance in NZ Application No. 547517, dated Mar. 6, 2009, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Notice of Acceptance in NZ Application No. 566793, dated Feb. 12, 2010, 2 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Acceptance of Complete Specification dated Mar. 4, 2005 for NZ Application No. 525324.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowability dated Nov. 28, 2007 for PH Application No. 1-2003-500266.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowability in PH Application No. 1-2007-502319, dated Feb. 29, 2012, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Apr. 19, 2005 for RU Application No. 2003114740 (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Apr. 19, 2011 for JP Application No. 2007-522356.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Apr. 24, 2012 for U.S. Appl. No. 12/524,754.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Apr. 29, 2010 for AU Application No. 2005283422.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Aug. 2, 2005 for JP Application No. 2002-536056 (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Aug. 7, 2012 for Japanese Application No. P2007-529565 (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Dec. 15, 2006 for CN Application No. 01819710.8.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Dec. 26, 2007 for IL Application No. 155447 (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Feb. 15, 2013 for NZ Application No. 598291, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Feb. 27, 2009 for U.S. Appl. No. 11/293,785.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Feb. 5, 2010 for CN Application No. 200580026468.7 (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Jul. 17, 2012 for JP Application No. P2011-527665 (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Jul. 21, 2009 for JP Application No. 2005-124034 (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Jun. 13, 2006 for U.S. Appl. No. 10/420,466.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Jun. 20, 2012 for EP Application No. 06782407.8.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Jun. 25, 2012 for EP Application No. 07806561.2.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Jun. 3, 2008 for U.S. Appl. No. 11/293,785.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Mar. 14, 2010 for IL Application No. 189677 (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Mar. 16, 2007 for U.S. Appl. No. 10/420,466.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Mar. 21, 2013 for EP Application No. 07793075.8, 2 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Mar. 22, 2012 for U.S. Appl. No. 12/986,638.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Mar. 8, 2013 for CA Application No. 2627598, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated May 16, 2013 for EP Application No. 06796594.7, 2 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated May 18, 2009 for U.S. Appl. No. 11/293,785.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated May 6, 2013 for EP Application No. 04818213.3, 22 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Nov. 14, 2011 for IL Application No. 181697 (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Nov. 19, 2008 for U.S. Appl. No. 11/293,785.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Nov. 2, 2012 for EP Application No. 06782407.8.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Nov. 2, 2012 for EP Application No. 07806561.2.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Oct. 14, 2010 for CA Application No. 2426461.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Oct. 17, 2011 for CA Application No. 2579810.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Oct. 18, 2006 for MX Application No. PA/a/2003/003362 (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Oct. 20, 2008 for TW Application No. 90125928 (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Oct. 31, 2008 for NO Application No. 20031731 (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Oct. 9, 2010 for CN Application No. 200710007097.9 (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Oct. 9, 2012 for U.S. Appl. No. 12/524,754.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Sep. 12, 2005 for U.S. Appl. No. 10/420,466.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Sep. 20, 2011 for JP Application No. 2006-535174.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Sep. 25, 2012 for U.S. Appl. No. 12/986,638.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance dated Sep. 4, 2012 in JP Application No. P2009-123432 (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance for CN Application No. 200980103218.7, dated May 27, 2013, 4 pages (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance for JP Application No. 2008-516724, dated Jan. 22, 2013, 4 pages, with English translation.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Australian Patent Application No. 2012246490, dated Jul. 25, 2016, 3 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance for U.S. Appl. No. 12/524,754, dated Jan. 18, 2013, 9 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance for U.S. Appl. No. 12/741,682, dated Feb. 19, 2013, 65 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance for U.S. Appl. No. 12/741,682, dated Jun. 19, 2013, 10 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance for U.S. Appl. No. 12/524,754 dated Oct. 9, 2012.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance for U.S. Appl. No. 11/997,719, dated Sep. 13, 2013, 20 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance for U.S. Appl. No. 13/083,338, dated Jun. 4, 2013, 57 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance for U.S. Appl. No. 13/083,338, dated Sep. 26, 2013, 28 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance for U.S. Appl. No. 13/205,328, dated Jun. 10, 2013, 58 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance for U.S. Appl. No. 13/205,328, dated Oct. 3, 2013, 11 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in AU Application No. 2010285740, dated Nov. 19, 2014, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Australian Patent Application No. 2012246490, dated Jul. 25, 2016, 4 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in CA Application No. 2605854, dated Apr. 7, 2010, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in CA Application No. 2652442, dated Apr. 16, 2014, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in CA Application No. 2661333, dated Dec. 19, 2013, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in CA Application No. 2661702, dated Sep. 26, 2013, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in CA Application No. 2771403, dated Oct. 22, 2014, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Canadian Patent Application No. 2704000, dated Jul. 7, 2016, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Canadian Patent Application No. 2802644, dated Aug. 5, 2016, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Canadian Patent Application No. 2828946, dated Feb. 22, 2016, 1 page.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Chinese Patent Application No. 201480026871.9, dated Jun. 28, 2017, 8 pages (English Translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in CN Application No. 200680021939.X, dated Jan. 11, 2012, 4 pages (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in CN Application No. 200780019200.X, dated Jan. 15, 2013, 4 pages (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in CN Application No. 200780019520.5, dated Apr. 27, 2011, 4 pages (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in CN Application No. 201180030568.2, dated Sep. 9, 2014, 4 pages (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in EP Application No. 04807580.8, dated Dec. 15, 2014, 103 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in EP Application No. 04818213.3, dated Sep. 19, 2013, 2 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in EP Application No. 07743994.1, dated May 8, 2015, 51 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in EP Application No. 08704376.6, dated Aug. 19, 2014, 62 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in EP Application No. 08846814.5, dated Jan. 8, 2015, 36 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in European Patent Application No. 12786619.2, dated Sep. 30, 2016, 155 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in European Patent Application No. 12793322.4, dated Feb. 14, 2018, 82 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in European Patent Application No. 12793322.4, dated Jun. 4, 2018, 7 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in European Patent Application No. 14727633.1, dated Feb. 9, 2018, 72 pages.</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in ID App. Ser No. W-00 2008 00601, dated Oct. 17, 2012, 12 pages (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in IL Application No. 195282, dated Aug. 11, 2014, 5 pages (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in IL Application No. 197141, dated Oct. 27, 2013, 2 pages (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in IL Application No. 200090, dated Nov. 18, 2013, 5 pages (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in IL Application No. 207089, dated Nov. 10, 2014, 5 pages (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Indonesian Patent Application No. W-00201201031, dated Dec. 28, 2016, 5 pages (English Translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Israeli Patent Application No. 217197, dated Jun. 26, 2016, 3 pages, (English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Israeli Patent Application No. 223695, dated Apr. 4, 2017, 3 pages (English Translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Israeli Patent Application No. 227558, dated May 8, 2017, 6 pages (English Translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Israeli Patent Application No. 242519, dated Dec. 13, 2017, 6 pages (English Translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Japanese Patent Application No. P2012-521531, dated Mar. 1, 2016, 6 pages (English Translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Japanese Patent Application No. P2013-515178, dated May 17, 2016, 6 pages (English Translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Japanese Patent Application No. P2014-513691, dated Oct. 4, 2016, 6 pages (English Translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Japanese Patent Application No. P2016-214593, dated Sep. 4, 2018, 6 pages (English Translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Japanese Patent Application No. P2015-555882, dated Sep. 4, 2018, 6 pages (English Translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in Jordan Patent Application No. 55/2011, dated Apr. 16, 2017, 2 pages (English Translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in JP Application No. P2009-540099, dated Oct. 21, 2014, 6 pages (with English translation).</othercit>","NPL","Study NPL"
"<othercit>Notice of Allowance in JP Application No. P2009-551518, dated Oct. 22, 2013, 5 pages (with English translation).</othercit>","NPL","Study NPL"
